code;name;street;city;postalcode;lat;lng
FI FI199 EC;Pesosen kanala;Kehtovaarantie 7 b;Joensuu;82140;62.3879273;30.4758558
FI FI200 EC;Kanakumppanit Oy / Kotimuna Oy;Saarenmaantie 95/Orisuo;Loimaa;32250;61.0218272;23.0865735
FI FI201 EC;Munatukku Nikula Oy;Ihamäentie 311;Somero;31400;60.6356080;23.5453976
FI FI203 EC;Laitilanmäki munapakkaamo;Laitilantie 110;Siilinjärvi;71800;63.0643161;27.7085690
FI FI204 EC;Mika Vatanen;Haapovarantie 341;Joensuu;82170;62.6005753;29.7622128
FI FI207 EC;Kannisen kanala;Rantatie 171 a;Suonenjoki;77600;62.5817076;27.1581906
FI FI211 EC;Oja-Nisulan munapakkaamo;Nisulantie 20;Kurikka;61300;62.6458033;22.4300197
FI FI212 EC;Ojan pakkaamo;Ojantie 7;Kalajoki;85140;64.1882386;24.0561473
FI FI213 EC;Nils Sjöberg äggpackeri;Västankärrsvägen 40;Hanko;10900;59.8393772;23.0513647
FI FI214 EC;Kuorttisen luomukanala;Soskuantie 91;Lappeenranta;53400;61.0648175;28.3885004
FI FI215 EC;Tobias Dahlblom;Österlandsvägen 152;Närpiö;66270;62.6921243;21.6728782
FI FI217 EC;Ajonpään tilan munapakkaamo;Alasinkuja 54;Lohja;03850;60.4863771;23.9353334
FI FI218 EC;Mäntymäen Luomu Oy;Mäntymäentie 52;Hyvinkää;05470;60.5784361;24.9339867
FI FI220 EC;Stonegg Oy;Pieksämäentie 1893;Juva;51860;62.0286770;27.5909358
FI FI221 EC;Maatalousyhtymä Heinonen Timo ja Heinonen Toni;Peteksentie 155;Uusikaupunki;23660;60.7670143;21.5468025
FI FI222 EC;Tom Pensar;Gullbackvägen 71;Vöyri;66840;63.3275249;22.5228223
FI FI223 EC;Tuohiston munapakkaamo;Tuohistontie 79;Kurikka;61710;62.4209840;22.7701765
FI FI224 EC;Ellun kanat ja munat;Ristisillantie 187 A;Salo;25320;60.5285242;23.1516464
FI FI225 EC;Aaltosen kananmunapakkaamo;Alankontie 40;Säkylä;27840;61.0916654;22.3999845
FI FI226 EC;Muurahaismäen munapakkaamo;Luukkolantie 85;Juva;51980;61.7224875;28.0341278
FI FI227 EC;Munax kanala / Mynämäki;Krouvinummentie 160;Mynämäki;23100;60.7581621;21.9032257
FI FI229 EC;Valpolan tila;Kaukomäentie 340;Eurajoki;27130;61.2276097;21.8299007
FI FI230 EC;Lindfors Jan-Peter;Fors-Gersvägen 163;Pedersöre;68820;63.6062251;23.0124816
FI FI232 EC;Hornan munapakkaamo;Vampulantie 200;Humppila;32610;60.9333330;23.3666670
FI FI233 EC;AgriTapio Oy;Aarikkalantie 142;Sastamala;32730;61.2667860;22.6898175
FI FI234 EC;Munapakkaamo Houtskärs fårfarm - Houtskarin lammastila;Ankokintie 30;Parainen;21770;60.2591037;21.3998866
FI FI235 EC;Kaistin Tila Oy;Uudenniityntie 115;Huittinen;32700;61.1250636;22.6243970
FI FI503 EC;Antti Seppä, viiriäisenmunapakkaamo;Palolaistentie 580;Mynämäki;23100;60.6965837;21.9082186
FI S049100 EC;Leipurin Oy;Tahkotie 1 E2;Vantaa;01530;60.3011537;24.9126908
FI S061101 EC;HKFoods Finland Oy;Teollisuuskatu 17;Forssa;30420;60.8231570;23.5981217
FI S069100 EC;Ternijaloste Jari Mustanoja;Härkösentie 158;Haapajärvi;85800;63.7514785;25.3134586
FI S091100 EC;PNM - Chipsters Oy;Päiväläisentie 2;Helsinki;00390;60.2308450;24.8646914
FI S091126 EC;DAT-Schaub Finland Oy;Suokallionkuja 8 D;Vantaa;01740;60.3062066;24.8872496
FI S092101 EC;HAVI Logistics Oy;Tiilitie 9;Vantaa;01720;60.2841641;24.8197063
FI S092110 EC;Oy KWH Freeze Ab;Viinikankaari 10;Vantaa;01530;60.3277807;24.9152092
FI S092120 EC;Kesko Oyj/ Keskusvarasto 1;Tikkurilantie 5;Vantaa;01380;60.2922684;25.0759643
FI S092121 EC;Casmo Oy;Kylänpääntie 4 B;Vantaa;01750;60.3365724;24.8335602
FI S092122 EC;Kesko Oyj/ Keskusvarasto 2;Kyytitie 31;Vantaa;01380;60.2858191;25.0760370
FI S092124 EC;E.Gavrielides Oy;Kisällintie 6;Vantaa;01730;60.3067584;24.8533717
FI S092131 EC;Jääsaukko Oy;Itäinen Valkoisenlähteentie 21;Vantaa;01260;60.2970995;25.1000917
FI S092132 EC;Wihuri Oy Aarnio Metro-tukku logistiikkakeskus;Suokallionkuja 2;Vantaa;01740;60.3049582;24.8926382
FI S092135 EC;Kovanen Capital Oy;Mestarintie 17;Vantaa;01730;60.3100172;24.8537880
FI S092137 EC;LTP Cargo Oy Vantaa;Väinö Tannerin tie 1;Vantaa;01510;60.2904605;24.9582251
FI S092138 EC;LTP Logistics Oy Katriinantie;Katriinantie 20 A;Vantaa;01530;60.3206593;24.9107640
FI S092139 EC;Menumat Oy;Varpukalliontie 2;Vantaa;01530;60.3291362;24.9204212
FI S165100 EC;LIDL Suomi Ky;Rastikankaantie 6;Turenki;14200;60.9204847;24.6510032
FI S165101 EC;M J Koskinen Oy;Painotie 17;Turenki;14200;60.9423280;24.6221809
FI S169100 EC;Pakva Oy;Nupikuja 10;Jokioinen;31600;60.8053680;23.4836483
FI S186100 EC;Lidl Suomi Ky, Järvenpään jakelukeskus;Riffikatu 4;Järvenpää;04430;60.4531731;25.1180462
FI S202100 EC;Hes-Pro (Finland) Oy;Terottajankatu 1;Kaarina;20870;60.4071690;22.3678223
FI S208100 EC;Hätälä Oy;Tomujoentie 1;Himanka;68100;64.0438390;23.6480332
FI S211101 EC;Varastopalvelu Vatiala;Veturitie 16;Kangasala;36240;61.4752154;23.9590120
FI S213100 EC;Pienikankaan Lihatila;Hankasalmentie 474;Kangasniemi;51200;62.1051885;26.6406483
FI S231100 EC;Fish Logistic Center/Andelslaget Kaskö Fryseri;Fiskhamnsvägen 155;Kaskö;64260;62.3845858;21.2225761
FI S231100 EC;Fish Logistic Center/ Andelslaget Kaskö Fryseri;Fiskehamnsvägen 155;Kaskö;64260;62.3499285;21.2213108
FI S232101 EC;Kauhajoen Kuljetus Oy;Katsastustie 7;Kauhajoki;61800;62.4290592;22.1988677
FI S245102 EC;Barons Food Oy;Jäspilänkatu 29;Kerava;04250;60.3879960;25.1047279
FI S265100 EC;Kivijärven jäähileasema;Satamatie 1;Kivijärvi;43800;63.1190344;25.0775149
FI S272100 EC;Oy Östman Trading Ab;Isokalliontie 3;Kokkola;67600;63.8123049;23.1890335
FI S285100 EC;Oy Shipstores Nyman & Co Ltd;Runeberginkatu 13 A;Kotka;48200;60.4745444;26.9229214
FI S287101 EC;Dagsfood Oy;Åbackantie 247;Dagsmark;64320;62.2424566;21.6655377
FI S297105 EC;LogiWare Oy;Päivärannantie 10;Kuopio;70420;62.9302324;27.6836834
FI S297106 EC;Valio Oy;Pienen Neulamäentie 5;Kuopio;70800;62.8438019;27.5995036
FI S305100 EC;Riipisen Riistaherkut Oy;Järvenpääntie 1;Kuusamo;93600;65.9894278;29.1564429
FI S305101 EC;Heino Pitkänen;Sossonniementie 240;Kuusamo;93800;65.9777192;29.2650904
FI S398104 EC;HC-Systems Oy;Kukonkoskenkatu 8;Lahti;15700;60.9518450;25.6082122
FI S402100 EC;Valio Oy, Varpaisjärven varasto;Tallisentie 3;Varpaisjärvi;73200;63.3641502;27.7361148
FI S402101 EC;Valio Oy, Asematien varasto;Asematie 77;Lapinlahti;73100;63.3554037;27.4018063
FI S405100 EC;Valio Ltd.;Meijerinkatu 4;Lappeenranta;53500;61.0515139;28.2220153
FI S410100 EC;Lidl Suomi Ky Laukaan jakelukeskus;Lentoemännäntie 6;Vehniä;41190;62.4391765;25.6803598
FI S418100 EC;Jääsaukko Oy;Hulikanmutka 9;Lempäälä;37570;61.3615623;23.8320739
FI S418101 EC;Transval 3PL Contract Logistics Oy;Rajamäentie 5;Lempäälä;37570;61.3685798;23.8135507
FI S418102 EC;Kylmasti Paras Oy Lempäälän terminaali;Rajamäentie 5;Lempäälä;37570;61.3685798;23.8135507
FI S423100 EC;Vino Fino Finland Oy;Uusi Littoistentie 1;Littoinen;20660;60.4461117;22.3886061
FI S423101 EC;Suomen Viljava Oy;Viljavarastontie 14;Loimaa;32200;60.8413894;23.0691659
FI S478101 EC;Ab Mariehamns Parti;Dalkarbyvägen 6;Mariehamn;22100;60.1255553;19.9457870
FI S481100 EC;Jääholvi Oy;Simolantie 4;Masku;21250;60.5348312;22.0566871
FI S499100 EC;Oy Riitan Herkku Ab;Kauppatie 1;Korsholm;65610;63.1294799;21.7348370
FI S507100 EC;Vierulan Tila;Salmentie 517 b;Pankalahti;52970;61.3862123;26.5692693
FI S529101 EC;Amestrans Ky;Koivistontie 7;Rymättylä;21140;60.3778747;21.9394094
FI S535101 EC;T:mi Ternivälitys T. Sarja;Ruuskankyläntie 54;Ruuskankylä;85660;63.9546097;25.2573001
FI S564100 EC;Oulun Autokuljetus Oy;Merilinja 2;Oulu;90400;64.9893817;25.4297656
FI S564104 EC;Ab ME Group Oy Ltd;Poikkimaantie 2;Oulu;90400;64.9846448;25.4426017
FI S598101 EC;Ab Jeppis Freeze Oy;Karviksgatan 4;Pietarsaari;68600;63.6883546;22.7043043
FI S604100 EC;Elintarviketukku Rikainen Oy;Lasikaari 7;Pirkkala;33960;61.4340941;23.6234617
FI S623101 EC;Puumalan Hatsapuri Oy;Airotie 2;Puumala;52200;61.5333783;28.1816960
FI S704100 EC;Saariston Savutuote Oy kylmävarasto;Aholantie 8;Rusko;21290;60.5096405;22.2185944
FI S740100 EC;Kespro Oy Savonlinnan tukku;Tulliportinkatu 8;Savonlinna;57100;61.8686542;28.8700775
FI S743101 EC;HahkaWay Oy;PL 316;Seinäjoki;60101;62.7906684;22.8398019
FI S743102 EC;Tukkutalo Heinonen Oy;Tuottajantie 41;Seinäjoki;60100;62.7894570;22.8589039
FI S743104 EC;Valio Oy / Mannertalo;Varastotie 11;Seinäjoki;60100;62.7909699;22.8672474
FI S743106 EC;SaVe Logistiikka Oy / Tuottajantie 7;Tuottajantie 7;Seinäjoki;60100;62.7894570;22.8589039
FI S743107 EC;Kuljetusliike Järvimäki Oy;Tuottajantie 53;Seinäjoki;60100;62.7894570;22.8589039
FI S743109 EC;HahkaWay/Botnia Freeze Oy;Keksijäntie 2;Seinäjoki;60100;62.7784259;22.8987738
FI S743110 EC;YV6;Yhdistelmäväylä 6;Seinäjoki;60100;62.7732412;22.9006685
FI S743112 EC;SaVe Logistiikka Oy / Varastotie 9;Varastotie 9;Seinäjoki;60100;62.7909699;22.8672474
FI S743113 EC;Jääsaukko Oy Seinäjoki;Varastotie 9;Seinäjoki;60100;62.7909699;22.8672474
FI S778100 EC;Toripiha Oy Suonenjoki;Raviradankatu 6;Suonenjoki;77600;62.6241926;27.1245609
FI S783100 EC;Pakkasvakka Oy;Vetikontie 30;Säkylä;27800;61.0625187;22.3207687
FI S832101 EC;Seppo Juntunen;Irninrannantie 84;Tyrövaara;93540;65.5528084;28.9085594
FI S849100 EC;Osuuskunta Maitokolmio;Sievintie 8;Toholampi;69300;63.7754322;24.2540654
FI S853102 EC;Orkla Suomi Finland Oy Ab;Rydöntie 20;Turku;20360;60.5028012;22.2936303
FI S853111 EC;DEMO Logistiikka Oy;Rieskalähteentie 70;Turku;20300;60.4716715;22.2608700
FI S853112 EC;Hedvi Markkinointi Oy;Telekatu 2;Turku;20360;60.4917224;22.2888614
FI S858102 EC;Jääsaukko Oy Cold;Teollisuustie 3;Tuusula;04300;60.3820565;25.0462529
FI S858103 EC;Meira Nova Oy;Palkkitie 10;Tuusula;04300;60.3891045;25.0389355
FI S858107 EC;Valio Oy Länsikangas;Jusslansuu 2;Tuusula;04360;60.3404924;25.0129760
FI S858108 EC;Valio Oy Itäkangas;Pakkasraitti 1;Tuusula;04360;60.3416889;25.0197966
FI S858109 EC;Logitri Oy;Högberginhaara 10;Tuusula;04360;60.3476573;25.0288690
FI S908100 EC;Saarioisten keskuslähettämö Oy;Tikinmaankatu 23;Valkeakoski;37600;61.2833836;23.9609745
FI S908101 EC;T & I Logistics Oy;Ruumyllynkatu 5;Valkeakoski;37360;61.2811835;23.9673307
FI S921100 EC;Toripiha Oy;Oinaskyläntie 2;Vesanto;72300;62.9987556;26.3240405
FI S931100 EC;Viitasaaren kontti;Mustasuontie 11;Viitasaari;44500;63.0837203;25.8528349
FI S934100 EC;Veine Seinäjoki Oy;Vähtärintie 5;Vimpeli;62800;63.1639814;23.8331691
FI S977100 EC;Suomen Viljava Oy;Viljavarastontie 23;Ylivieska;84100;64.0652710;24.5414621
