code;name;street;city;postalcode;lat;lng
DK 6818 EF;Fribo Holte, Centralkøkken - Cafe;Borgm.Schneiders Vej 38;Holte;2840;55.8125143;12.4687513
DK 6819 EF;Den rullende Slagter, slagteri;Bispevej 10;Farsø;9640;56.7219350;9.2568160
DK 6820 EF;HB Import ApS;Paul Bergsøes Vej 47;Glostrup;2600;55.6724960;12.4198980
DK 6821 EF;OK-Centret Dronning Anne Marie, Køkken;Solbjerg Have 7;Frederiksberg;2000;55.6829250;12.5077610
DK 6822 EF;Natoora Denmark ApS;Færgehavnsvej 36;Nordhavn;2150;55.7187470;12.5990000
DK 6823 EF;SMG Øko;Guldalderen 28A;Hedehusene;2640;55.6514790;12.1762290
DK 6826 EF;GMPACK ApS;Plastvænget 9;Hadsund;9560;56.7298790;10.0985630
DK 6827 EF;EMBORG CATERING Aps;Vardevej 1;Aalborg;9220;57.0233850;9.9741370
DK 6828 EF;DFDS Køletransport A/S Herning;Hedelandsvej 18;Herning;7400;56.1261200;8.9348730
DK 6829 EF;Arla Foods amba;Ravnevej 4;Esbjerg;6705;55.4876740;8.4791290
DK 6830 EF;Lactalis Danmark A/S;Industrivej 14-25;Skævinge;3320;55.9056000;12.1568901
DK 6831 EF;Polaris Center Herning, Café Bøg;Skovvænget 2  A;Herning;7400;56.1352050;8.9423810
DK 6832 EF;Slagterbob ApS;Industrigrenen 21;Ishøj;2635;55.6210340;12.3293340
DK 6833 EF;Gastronomiet ApS;Smedeland 30;Glostrup;2600;55.6814660;12.3934460
DK 6835 EF;Edderup Slagteri ApS, Slagteri;Havndalvej 44;Mariager;9550;56.6488150;10.0503410
DK 6840 EF;Den Gamle Gaard Ægpakkeri;Sorøvej 106;Ugerløse;4350;55.5674530;11.6436350
DK 6841 EF;All Food ApS;Suså Landevej 29;Herlufmagle;4160;55.2938420;11.7558340
DK 6846 EF;Dellen;Jydekrogen 1;Vallensbæk;2625;55.6443310;12.3740190
DK 6848 EF;FiskeLogistik Gruppen;Havnen 4;Køge;4600;55.4550180;12.1894140
DK 6849 EF;Marias Deli;Thrigesvej 27, 1.;Ikast;7430;56.1226597;9.1424157
DK 6849 EF;Maria´s Deli;Thrigesvej 27;Ikast;7430;56.1203870;9.1410410
DK 6851 EF;Hos Truberg;Solstien 1;Gudhjem;3760;55.2057980;14.9682340
DK 6852 EF;Daginstitution Torsted, Eventyrbakken;Østerhåbsalle 2;Horsens;8700;55.8525820;9.7954070
DK 6853 EF;MAGNATUM APS;Hammerholmen 39J;Hvidovre;2650;55.6073070;12.4846580
DK 6857 EF;Persano Group A/S;Skaaremosevej 11-14;Græsted;3230;56.0631535;12.2843814
DK 6858 EF;Møllehusets produktionskøkken;Edith Rodes Vej 11;København;2200;55.6937250;12.5589320
DK 6859 EF;The Catering Kitchen;Klampenborgvej 52, Klampenborg galopbane;Klampenborg;2930;55.7707590;12.5672240
DK 6860 EF;Trustrupgaard Ægpakkeri;Lykkesholmvej 2 A;Trustrup;8570;56.3477520;10.7737270
DK 6862 EF;Familiekøkkenet;Oust Møllevej 5;Randers;8920;56.4677560;9.9863860
DK 6868 EF;Sorrento Import ApS;Meterbuen 6-12 Byg 4F;Skovlunde;2740;55.7193538;12.3962329
DK 6869 EF;DDLs kantine hos AU Herning;Birk Centerpark 15, Birk;Herning;7400;56.1294350;9.0271100
DK 6870 EF;Tarup Gamle Mejeri ApS;Thulevej 6;Odense;5210;55.4140020;10.3467620
DK 6871 EF;Måltidsboxen 2022 A/S;Asgårdsvej 5;Grindsted;7200;55.7570833;8.9277576
DK 6872 EF;Gate Gourmet;Kystvejen 42;Kastrup;2770;55.6135870;12.6764160
DK 6873 EF;FREDERIKSBJERG & LANGENÆS Sundheds- og Kulturcenter, Café Frederik;Ankersgade 21;Aarhus;8000;56.1478000;10.1903320
DK 6874 EF;Søndergård;Rengevej 6;Store Heddinge;4660;55.2864510;12.4010360
DK 6876 EF;TEK Food ApS, Stade 2021 & 2022;Litauen Alle 13;Taastrup;2630;55.6421550;12.2455520
DK 6877 EF;Den Selvejende Institution Hareskovbo;Skovalleen 8;Bagsværd;2880;55.7669720;12.4456570
DK 6878 EF;Durlevs GourMæt;Stensmosevej 15;Albertslund;2620;55.6683120;12.3583740
DK 6879 EF;RI 344 Christina;Stormgade 8;Hvide Sande;6960;55.9996350;8.1261650
DK 6880 EF;Børneby Langenæs, Centralkøkkenet Langenæsstien;Langenæsstien 8B;Aarhus;8000;56.1440180;10.1825900
DK 6882 EF;Bornholmslinjen Lager;Finlandsvej 5;Rønne;3700;55.0987480;14.6902160
DK 6883 EF;Food Story ApS;Norgesvej 49 B;Haderslev;6100;55.2641750;9.4818930
DK 6884 EF;Bondens;Hovedvejen 126;Præstø;4720;55.0972370;11.9606740
DK 6885 EF;Biomega Denmark A/S;Willemoesvej 26;Hirtshals;9850;57.5913180;9.9875980
DK 6886 EF;Jægersprislejren;Hovedgaden 71;Jægerspris;3630;55.8553820;11.9915090
DK 6888 EF;Thy Slagtehus ApS, Slagteri;Høgevej 3;Thisted;7700;56.9686530;8.7396240
DK 6889 EF;Smag godt ApS;Center Boulevard 4;København;2300;55.6393770;12.5748170
DK 6892 EF;Larsen Fine Food vest;Vejlevej 357 D;Kolding;6000;55.5278540;9.4641220
DK 6894 EF;Kødkrogen;Gunnar Clausens Vej 13A, st;Viby;8260;56.1107570;10.1355450
DK 6895 EF;Madkastellet Kantiner ApS;Kay Fiskers Plads 22;København;2300;55.6306860;12.5805520
DK 6896 EF;Vendsyssel Fjerkræslagteri ApS, Engros;Lyngbyvej 120;Løkken;9480;57.4013900;9.7600620
DK 6897 EF;Køkkenproduktion NOUH;Servicebyen 95 13;Odense;5260;55.3564204;10.4266130
DK 6898 EF;FORSORGSHJEMMET DALHOFFSMINDE;Dalhoffsmindevej 3;Haderslev;6100;55.1753730;9.4598450
DK 6900 EF;Eat Event, Amager;Amager Landevej 119;Kastrup;2770;55.6293250;12.6232330
DK 6900 EF;CPH Kitchen;Amager Landevej 119;Kastrup;2770;55.6293250;12.6232330
DK 6901 EF;FE Catering / Claudias;Blegdamsvej 23;København;2100;55.6976010;12.5730370
DK 6902 EF;CABAS Køkken Højvangen;Højvangen 11;Espergærde;3060;55.9926460;12.5305890
DK 6903 EF;Crone Catering ApS;Vølundsvej 2;Hillerød;3400;55.9325140;12.2743110
DK 6904 EF;Robert Mouritsen;Kollevej 25;Nørre Nebel;6830;55.7739800;8.2999950
DK 6905 EF;Markersen ApS;Falkevej 3;Hillerød;3400;55.9474630;12.2618280
DK 6906 EF;MOS Madhus;Grynderupvejen 2;Nørager;9610;56.7019500;9.6449570
DK 6908 EF;Sørensen Seafood A/S;Auktionsgade 1;Hanstholm;7730;57.1191180;8.5984440
DK 6912 EF;Hija de Sanchez Production Kitchen;Hamborg Plads 7, Stuen;Nordhavn;2150;55.7078220;12.5972730
DK 6913 EF;Holsted Kød Aps, engros;Energivej 22;Holsted;6670;55.5227390;8.9106200
DK 6916 EF;Nordic Food Service;Andkærvej 19, A;Vejle;7100;55.6753718;9.5814385
DK 6918 EF;Åsevangsgården, Ægpakkeri;Åsevangsvej 74;Asnæs;4550;55.8345060;11.5061540
DK 6921 EF;NATUPHARMA A/S;Sorøvej 26;Ruds Vedby;4291;55.5398510;11.3880500
DK 6921 EF;Natupharma A/S;Sorøvej 89-91;Slagelse;4200;55.4088082;11.3728678
DK 6922 EF;SC Food ApS;Seggelund Hovedvej 2;Christiansfeld;6070;55.3427550;9.4864440
DK 6924 EF;Lin´s Trading ApS, A&K Foodservice;Prangervej 105;Fredericia;7000;55.5626960;9.7227870
DK 6925 EF;Rødkærsbro;Århusvej 1;Rødkærsbro;8840;56.3486360;9.5052560
DK 6926 EF;FiskeLogistk Gruppen;Slagelse Landevej 131;Vemmelev;4241;55.3658560;11.2723160
DK 6927 EF;Dagtilbud, Børnebåndet, Dr. Alexandrines børnehave;Fuglesangs Alle 16;Aarhus;8210;56.1626580;10.1813200
DK 6929 EF;Hallernes Smørrebrød, Hovedkontor;Staldgade 34;København;1699;55.6679170;12.5627950
DK 6929 EF;Hallernes smørrebrød;Georg Brandes Plads 2K;København;1307;55.6875553;12.5800598
DK 6930 EF;NEWREST INFLIGHT LOGISTICS DENMARK A/S;A.P. Møllers Allé 65;Dragør;2791;55.6062300;12.6607500
DK 6932 EF;PBE Foods ApS;Lundevej 7;Tune;4030;55.5973130;12.1896630
DK 6933 EF;Dabba Kanteen;Filmbyen 11A, st;Aarhus;8000;56.1502800;10.2133260
DK 6934 EF;Venmark Fisk A/S;Bådehavnsgade 48;København;2450;55.6392340;12.5398250
DK 6935 EF;Sønderborg Catering;Coriolisvej 1;Sønderborg;6400;54.9235960;9.7446760
DK 6937 EF;Børnehuset Børneliv;Klokkervej 53;Aarhus;8210;56.1606260;10.1554420
DK 6938 EF;JemoPharm A/S, Kosttilskud;Hasselvej 1;Stege;4780;54.9988650;12.2857680
DK 6940 EF;BM FOOD ApS;Hørskætten 20;Taastrup;2630;55.6630420;12.3003520
DK 6941 EF;Produktionskøkken Nakskov;Helgenæsvej 10;Nakskov;4900;54.8429780;11.1219680
DK 6942 EF;Kantinen 3.sal;Stamholmen 110, 3;Hvidovre;2650;55.6131076;12.4594750
DK 6943 EF;DDLs kantine hos Alsion;Alsion 2;Sønderborg;6400;54.9130420;9.7789620
DK 6944 EF;TECHCOLLEGE, Kantinen Rørdalsvej (Skolehjemskantine);Rørdalsvej 10;Aalborg;9000;57.0511660;9.9640700
DK 6946 EF;Børnehaven Tumlehøj;Ågade 14;Brande;7330;55.9408520;9.1214500
DK 6947 EF;THYBORØN STEVEDORE A/S;Langholmkaj 2;Thyborøn;7680;56.6948640;8.2210650
DK 6948 EF;Sundhedshuset Rehabilitering, Centralkøkken;Birkedalsvej 35A;Helsingør;3000;56.0193960;12.5691120
DK 6951 EF;Mad Glad ApS / Ricewood Kantine;Skanderborgvej 277;Viby;8260;56.1170910;10.1412800
DK 6952 EF;Hotherhavens Køkken;Præstemarken 76;Hårlev;4652;55.3499860;12.2398140
DK 6954 EF;Dm Æg I/S;Vejlebyvej 19;Rødby;4970;54.7489500;11.3390220
DK 6955 EF;colorboxfood ApS;Vangedevej 142C;Dyssegård;2870;55.7387670;12.5221620
DK 6956 EF;Hao Trading Aps, Lager;Nordholmen 2;Hvidovre;2650;55.6122540;12.4697870
DK 6957 EF;Louise´s Catering - Lunch ApS;Odinsvej 6;Ringkøbing;6950;56.0897080;8.2826690
DK 6958 EF;Montebello Plejehjem, Cafeteria;Gurrevej 92B;Helsingør;3000;56.0322140;12.5852210
DK 6959 EF;Bornholms Hospital, Køkkenet;Ullasvej 25;Rønne;3700;55.0924529;14.7084592
DK 6960 EF;JN Catering ApS;Logistikvej 25B;Odense;5250;55.3663910;10.3123540
DK 6961 EF;Frk-Laura - Foodproduction & Delikatesse;Søndergade 19G;Galten;8464;56.1525370;9.9040210
DK 6962 EF;Skovstjernen Centralkøkken;Tove Ditlevsens Vej 4;Grenaa;8500;56.4070240;10.8981350
DK 6963 EF;Posthaven, Trænings center Posthavens Café;Posthaven 48;Grenaa;8500;56.4126130;10.8722730
DK 6964 EF;Rømø Rejer ApS;Slippen 2;Rømø;6792;55.0874370;8.5646970
DK 6969 EF;RI 317 Nordlys;Stormgade 8, 1 th;Hvide Sande;6960;55.9996350;8.1261650
DK 6970 EF;Nagel Liller A/S;Nimvej 2;Vejle;7120;55.7494940;9.6035240
DK 6971 EF;Abildskærgård;Abildskærvej 2;Rødding;6630;55.3319880;8.9195300
DK 6972 EF;Dabba Kanteen, Atletion;Stadion Allé 70;Aarhus;8000;56.1321770;10.1937400
DK 6974 EF;Danfoods ApS;Industrivej Syd 1B;Herning;7400;56.1329820;9.0438590
DK 6975 EF;Madværftet 2;Olof Palmes Allé 25;Aarhus;8200;56.1879730;10.1870740
DK 6976 EF;N C NIELSEN BALLING A/S;Nørregade 66;Spøttrup;7860;56.6228140;8.8817820
DK 6977 EF;Specialenheden;Sverigesvej 3;Hadsund;9560;56.7379070;10.1049370
DK 6979 EF;HARALD IVERSEN & SØN A/S, Frostlager;Havnegade 15;Thyborøn;7680;56.7031770;8.2214920
DK 6980 EF;1920 ApS;Lille Strandstræde 14B, kl.;København;1254;55.6808870;12.5901880
DK 6981 EF;Kronehøj;Thygesminde Allé 3;Fredericia;7000;55.5698000;9.7032030
DK 6982 EF;Bøgeskovhus;Skovlundgårdsvej 51;Viby;8260;56.1241930;10.1298060
DK 6983 EF;Nagel Liller A/S;Jordemodervej 40;Ringsted;4100;55.4624060;11.8412950
DK 6984 EF;Madhosmads Produktion;Helge Nielsens Alle 2;Løsning;8723;55.8026070;9.6779240
DK 6985 EF;Daginstitution Lund;Silkeborgvej 145;Horsens;8700;55.8910050;9.7730050
DK 6987 EF;Lisbjergskolen - Kantine;Jørgen Clevins Gade 31;Aarhus;8200;56.2186340;10.1579480
DK 6988 EF;Sands Mad ApS;Telefonvej 6;Søborg;2860;55.7396070;12.4923950
DK 6990 EF;EK CAFéEN ApS;Hadsundvej 180 A;Aalborg;9000;57.0260250;9.9586300
DK 6991 EF;Selected Car Collection;Stensgårdvej 11;Middelfart;5500;55.5100040;9.7768360
DK 6993 EF;Frokost Kompagniet ApS;Værkstedsgården 13, st;Albertslund;2620;55.6631884;12.3431803
DK 6994 EF;Dagtilbud Bankager;Østerhåbsalle 1;Horsens;8700;55.8525780;9.7981470
DK 6995 EF;FoodDrop ApS;Helgeshøj Alle 20;Taastrup;2630;55.6626640;12.2911060
DK 6996 EF;Center for Rehabilitering og Akutpleje - Kirsebær;Kirsebærhaven 20;Valby;2500;55.6494740;12.5012910
DK 6998 EF;Skagen Salmon Partnerselskab;Buttervej 49;Skagen;9990;57.7393430;10.5658950
DK 6999 EF;Novasel EU ApS;Skårup Tværvej 11;Skårup;5881;55.0678500;10.6900660
DK 7 EF;LL COLD ApS;Havnevagtvej 4;Skagen;9990;57.7212010;10.5965390
DK 7003 EF;DANÆG A/S;Danægvej 1;Christiansfeld;6070;55.3628960;9.4885920
DK 7003 EF;La Brava Gastronomi ApS;Sønderskovvej 14;Hørning;8362;56.0788520;10.0275460
DK 7010 EF;DDL´s kantine hos NEXT Glostrup;Fabriksparken 31;Glostrup;2600;55.6839530;12.3787580
DK 7011 EF;Stars DK ApS;Jens Munksvej 4;Hirtshals;9850;57.5908380;9.9825920
DK 7012 EF;Blue Water Shipping A/S;Oceanvej 11;Aarhus;8000;56.1458610;10.2381530
DK 7013 EF;Violskrænten Produktionskøkken;Violskrænten 13;Grenaa;8500;56.4171450;10.8721670
DK 7014 EF;Pio Pharm Denmark ApS;Unovej 1;Hundested;3390;55.9617730;11.8885870
DK 7015 EF;Thai Fresh Import/Eksport ApS, Stade 2027;Litauen Alle 13;Taastrup;2630;55.6421550;12.2455520
DK 7016 EF;Ophørt, Evenues Food Forum ApS;Julius Thomsens Plads 1;Frederiksberg;1925;55.6811000;12.5528440
DK 7016 EF;Essens&Co by Evenues;Bernstorffsvej 20A;Hellerup;2900;55.7267180;12.5557240
DK 7019 EF;Plejecenter Digterparken , Produktionskøkken;Tove Ditlevsen Vej 2;Grenaa;8500;56.4134419;10.8793137
DK 7020 EF;Noodle Masters - Centralkøkken;Ellebjergvej 50-52;København;2450;55.6502205;12.5251248
DK 7022 EF;Nørgaards Gedemejeri;Bøgelyvej 14;Videbæk;6920;56.0666980;8.6784770
DK 7024 EF;Nørbygaard økologi I/S, Ægpakkeri;Roostvej 4;Løgumkloster;6240;55.1139580;8.9903450
DK 7025 EF;Renès Køkken;Ørstedsvej 11;Skanderborg;8660;56.0728420;9.9857090
DK 7026 EF;DELICATE A/S;Greve Main 12;Greve;2670;55.5833310;12.2506100
DK 7027 EF;HM 227 MYGGENES;Havnegade 26;Thyborøn;7680;56.7040830;8.2207670
DK 7028 EF;All about Fish;Sirvej 51;Holstebro;7500;56.4049040;8.5916680
DK 7029 EF;Steensgaard Ost;Steensgaard 3;Millinge;5642;55.1405100;10.1840320
DK 7031 EF;Samsø Køkken;Sygehusvej 26;Samsø;8305;55.8306460;10.5911690
DK 7032 EF;Tranbjergskolen afdeling Grønløkke Alle;Grønløkke Allé 9;Tranbjerg;8310;56.0941760;10.1245310
DK 7033 EF;VD_Teglgårdsparken 102 v/ISS FACILITY SERVICES A/S;Teglgårdsparken 102;Middelfart;5500;55.4981790;9.7241030
DK 7034 EF;Simply Cooking A/S - Fredericia Idrætscenter;Vestre Ringvej 100;Fredericia;7000;55.5769300;9.7274840
DK 7035 EF;Dabba Kanteen Skøjtehallen;Gøteborg Allé, Christiansbjerg 9, 1;Aarhus;8200;56.1836055;10.1916376
DK 7036 EF;Dalsgaard og Barsøe Agro I/S, Slagteri;Kabdrupvej 49;Haderslev;6100;55.3072910;9.5410890
DK 7036 EF;Dalsgaard og Barsøe I/S, Slagteri;Kabdrupvej 49;Haderslev;6100;55.3072910;9.5410890
DK 7037 EF;Italfw ApS;Svejsegangen 3;Karlslunde;2690;55.5726240;12.2400760
DK 7038 EF;SERWIZ Kansas;Østerbro 3;Odense;5000;55.4020630;10.4037020
DK 7039 EF;Smagssans A/S, Kantine;Stationsparken 37;Glostrup;2600;55.6612130;12.3915510
DK 7040 EF;Teddys kantine aps;Ørnegårdsvej 16;Gentofte;2820;55.7588160;12.5198440
DK 7041 EF;Chefmania;Slagtehusgade 36, 1;København;1715;55.6690424;12.5604129
DK 7043 EF;Jysk Firmafrugt;Vestermarksvej 38, Kliplev;Aabenraa;6200;54.9359440;9.3881200
DK 7045 EF;CARL J. NIELSEN A/S;Nyholmsvej 16;Randers;8930;56.4710700;10.0819140
DK 7046 EF;Forsyningskøkkenet Skovvang;Abildgade 9;Aarhus;8200;56.1772830;10.2077710
DK 7047 EF;Limfjords hummer fisk og skaldyr;Dornen 6;Stoholm Jyll;7850;56.4876210;9.1531180
DK 7049 EF;DD CPH ApS;Københavns Lufthavn Syd, Kompasrosevej 6;Dragør;2791;55.5924870;12.6719953
DK 7050 EF;Filetfabrikken Hanstholm 2 ApS;Kai Lindbergs Gade 22;Hanstholm;7730;57.1219600;8.6074060
DK 7053 EF;Mad-Symfonien ApS;Viborgvej 13;Holstebro;7500;56.3593600;8.6318740
DK 7054 EF;European Freeze Dry Aps;Hovedgaden 2A;Skibby;4050;55.7601470;11.9567590
DK 7055 EF;GB MEAT GROUP  Hadsund;Gl Visborgvej 51;Hadsund;9560;56.7299310;10.1146230
DK 7056 EF;Fællesskaberne Skb Pensionatet Skanderborg Øst;Kildevej 14 K;Skanderborg;8660;56.0407370;9.9446020
DK 7057 EF;Gravlund Øko Æg, Ægpakkeri;Baungårdsvej 65;Vejen;6600;55.4851820;9.1239730
DK 7058 EF;Mark Andersen;Præstegårdsvej 9;Gredstedbro;6771;55.4166260;8.7931830
DK 7059 EF;RønhaveSlagteren v/ Sune Hansen;Hestehave 24;Sønderborg;6400;54.9522980;9.7706110
DK 7060 EF;Kantinebistro ApS;Frydenlundsvej 30;Vedbæk;2950;55.8374730;12.5610880
DK 7063 EF;LD consulting;Havnevej 11;Frederiksværk;3300;55.9711110;12.0147440
DK 7064 EF;Sydbank Arena v Jespers Torvekøkken;Ambolten 2;Kolding;6000;55.4643310;9.4758220
DK 7065 EF;Kompetencecentret (EUC);Plantagevej 35;Tønder;6270;54.9393250;8.8563330
DK 7066 EF;Middelfart Sygehus, Køkkenet;Østre Hougvej 55;Middelfart;5500;55.4966670;9.7386820
DK 7067 EF;Steensgaard Produktion;Steensgaard 3;Millinge;5642;55.1405100;10.1840320
DK 7070 EF;Fishmaster Engros ApS;Lihmevej 5;Randbøl;7183;55.6957400;9.2809970
DK 7072 EF;Multimarketing Food & Packaging;Åvænget 9;Ansager;6823;55.7069850;8.7486880
DK 7073 EF;Sult Engros;Gunnar Clausens Vej 13A;Viby;8260;56.1107570;10.1355450
DK 7074 EF;Insula Fersk Fisk A/S;Rundageren 2A;Hedehusene;2640;55.6515450;12.2098590
DK 7075 EF;Hos Nielsen;Rosentorvet 10;Roskilde;4000;55.7371130;12.1490640
DK 7077 EF;Skrillinge Strand Bundgarnsfiskeri;Skrillinge Strand 22;Middelfart;5500;55.4830910;9.7357830
DK 7080 EF;DEN SELVEJ INST SØNDERVANG;Nyelandsvej 87;Frederiksberg;2000;55.6851460;12.5198880
DK 7082 EF;Arla Foods Distribution A/S, Hobro;Skivevej 39;Hobro;9500;56.6370310;9.7786420
DK 7084 EF;BistroNord A/S, Kantinen Port of Aalborg;Langerak 19;Aalborg;9220;57.0477670;10.0499550
DK 7085 EF;Dabba KBH A/S;Emdrupvej 26;København;2100;55.7190320;12.5525750
DK 7086 EF;DDLs kantine hos UC Syd Aabenraa;Campusalle 20;Aabenraa;6200;55.0436480;9.4059090
DK 7087 EF;DDLs kantine hos UC Syd Haderslev;Lembckesvej 7A, st;Haderslev;6100;55.2556080;9.4853260
DK 7088 EF;Stenbideren APS / Hjulspinderen;Flyvepladsen 10;Padborg;6330;54.8710810;9.2773740
DK 7089 EF;Nicolas Cuisine;Kongelundsvej 36, st;København;2300;55.6399250;12.5887580
DK 7090 EF;Gastronomi Expressen;Toftebakken 9B;Birkerød;3460;55.8397000;12.4400820
DK 7091 EF;Hedelykke Græsæg, Ægpakkeri;Grindstedvej 80;Vandel;7184;55.7211640;9.1649070
DK 7092 EF;Vildtkøkken og Slagteri, Slagteri;Industrivej 24 K, stue;Slangerup;3550;55.8477830;12.1908580
DK 7093 EF;Gastroværket ApS;Lyøvej 8 A;Haderslev;6100;55.2431300;9.5362530
DK 7094 EF;Stæremosegård, Ægpakkeri;Tornebjergvej 22;Rødvig Stevns;4673;55.2753890;12.3478160
DK 7095 EF;Ambar Food ApS;Smedeland 24;Glostrup;2600;55.6808220;12.3906670
DK 7096 EF;Fyns GræsÆg;Snarupvejen 24;Ringe;5750;55.1803350;10.4405230
DK 7100 EF;Scandic Salmon A/S, Thyborøn;Sydhalevej 2;Thyborøn;7680;56.7014690;8.2168210
DK 7101 EF;SKAT_Parallelvej 11 v/ISS FACILITY SERVICES A/S;Parallelvej 11;Hjørring;9800;57.4569050;9.9894480
DK 7102 EF;DDL´s kantine hos NEXT Sukkertoppen;Carl Jacobsens Vej 25;Valby;2500;55.6543380;12.5157460
DK 7103 EF;BO-INSTITUTIONEN BIRKEBAKKEN;Hejredalsvej 144;Brabrand;8220;56.1538313;10.1176565
DK 7104 EF;BDK_Godsbanevej 2 v/ISS FACILITY SERVICES A/S;Godsbanevej 2;Ringsted;4100;55.4374880;11.7899360
DK 7105 EF;Tingbjerghjemmet, Centralkøkken;Midtfløjene 1;Brønshøj;2700;55.7204830;12.4817330
DK 7107 EF;Fra Kæret;Emmelev Kærvej 5;Grenaa;8500;56.4715650;10.7969300
DK 7108 EF;Brøndby Stadion v/Jespers Torvekøkken ApS;Brøndby Stadion 28;Brøndby;2605;55.6484010;12.4198440
DK 7109 EF;SKAT_Sorsigvej 35, v/ISS FACILITY SERVICES A/S;Sorsigvej 35;Ribe;6760;55.3520360;8.7876180
DK 711 EF;Danpo A/S, Danpo A/S;Vestre Skovvej 3;Aars;9600;56.8006380;9.4922970
DK 7111 EF;Scandic Salmon A/S;Langholmkaj 2;Thyborøn;7680;56.6948640;8.2210650
DK 7113 EF;Centralkøkkenet Elme Allé;Elme Alle 6;Auning;8963;56.4284710;10.3734960
DK 7114 EF;Farsøhthus Ældrecenter;I P Farsøhts Alle 4;Allingåbro;8961;56.4648830;10.3224710
DK 7115 EF;Ahaaa Engros ApS;Rugvænget 46;Taastrup;2630;55.6496920;12.2867260
DK 7116 EF;Dansk Farmaceutisk Industri A/S, Kosttilskud;Dam Enge 4;Stenløse;3660;55.7742050;12.2001720
DK 7117 EF;Kraghøjgaard Gårdbutik, Engros Frost Lager;Høgevej 3;Thisted;7700;56.9686530;8.7396240
DK 7118 EF;Strandcentret, Centralkøkkenet;Frydenhøj Alle 100;Greve;2670;55.5969010;12.3339310
DK 7119 EF;Plejecenter Solgården;Aggersundvej 31;Fjerritslev;9690;57.0821290;9.2645040
DK 7121 EF;Norlax A/S;Gartnervænget 31;Outrup;6855;55.7140370;8.3482670
DK 7122 EF;Kostområde Struer Kommune;Anlægsvej 8;Struer;7600;56.4904220;8.5905540
DK 7123 EF;La Petite Ferme I/S;Hulgaden 17;Ebeltoft;8400;56.2682640;10.7704180
DK 7124 EF;OPHØRT Fest-Best;Viborgvej 792A;Sabro;8471;56.2145360;10.0053660
DK 7125 EF;THAI FOOD IMPORT;Litauen Alle 13;Taastrup;2630;55.6421550;12.2455520
DK 7126 EF;Tripple Food ApS, Stade 2019;Litauen Alle 13;Taastrup;2630;55.6421550;12.2455520
DK 7128 EF;Den Gamle Slagter v/M. Vangsgaard,  Engros;Vestergade 74;Thisted;7700;57.0924110;8.9806180
DK 7129 EF;Danske Andeæg;Møllevej 3;Jerslev Sjælland;4490;55.6194820;11.2173130
DK 7131 EF;Vindelevgård gårdbutik, Ægpakkeri;Vindelevvej 7;Jelling;7300;55.7953140;9.4898720
DK 7132 EF;Møllens Køkken Væddeløbsbanen;Observatorievejen 2;Aarhus;8000;56.1287510;10.1949000
DK 7134 EF;Fipros A/S;Sinaivej 16;Broby;5672;55.1975200;10.3139210
DK 7135 EF;TREATMENT PHARMA ApS;Ove Jensens Alle 35K;Horsens;8700;55.8542210;9.8676430
DK 7137 EF;Tayyib food Lager;Tonsbakken 3;Skovlunde;2740;55.7118340;12.4236320
DK 7138 EF;DinnerdeLuxe Rebild;Rådyret 1;Støvring;9530;56.8914830;9.8457640
DK 7139 EF;Mørsons Færdigretter ApS;Kronborgvej 1;Helsingør;3000;56.0389040;12.6161350
DK 7140 EF;DinnerdeLuxe Hammel;Industrivej 6A;Hammel;8450;56.2522860;9.8581500
DK 7141 EF;KJØ ApS;Vestergade 3;Nordborg;6430;54.9889330;9.8642940
DK 7142 EF;WERNER LARSSON FISKEEKSPORT A/S;Ellehammervej 12;Skagen;9990;57.7348250;10.5740190
DK 7143 EF;Madværk ApS;Erhvervsvej 17, 2;Glostrup;2600;55.6976591;12.4268348
DK 7144 EF;Center for Rehabilitering og Forebyggelse, Hovedkøkken;Schioldannsvej 31;Charlottenlund;2920;55.7623420;12.5823380
DK 7145 EF;noon;Sundkaj 125;Nordhavn;2150;55.7092950;12.6004660
DK 7147 EF;Sundbusserne af 2010 A/S, Sundbussernes Køkken;Statshavnen Færgevej 24;Helsingør;3000;56.0348739;12.6130073
DK 7149 EF;CPH Food Network, Lager;Bådehavnsgade 48;København;2450;55.6392340;12.5398250
DK 7150 EF;Dagtilbud 5131 - Åbyhøj afd. Børnehuset Klokkervej;Klokkervej 38;Aarhus;8210;56.1614280;10.1585020
DK 7151 EF;Mums!;Alstrup Alle 4;Hasselager;8361;56.1042550;10.0947390
DK 7152 EF;Flex Kitchen ApS;Topstykket 25;Birkerød;3460;55.8342110;12.4060560
DK 7153 EF;Madplan Aps;Skejby Nordlandsvej 311;Aarhus;8200;56.2054400;10.1834140
DK 7154 EF;Center for Døve;Egebækvej 159;Nærum;2850;55.8259410;12.5456630
DK 7155 EF;Gastromani 2 ApS;Ørestads Boulevard 73;København;2300;55.6322490;12.5811760
DK 7156 EF;Fourfeldt Børnehus;Norddalsparken 34;Esbjerg;6710;55.4981750;8.4209640
DK 7158 EF;HOUSE OF WINDSOR ApS;Bådehavnsgade 48;København;2450;55.6392340;12.5398250
DK 7159 EF;Almega A/S;Sleipnersvej 23;Ringsted;4100;55.4242690;11.7928850
DK 7160 EF;By Kavsman Group;Stamholmen 140A;Hvidovre;2650;55.6137760;12.4718980
DK 7161 EF;Sæsonens Madleverandør ApS;Gummersmarkvej 7;Bjæverskov;4632;55.4519910;11.9975580
