22506,22506,"viandes, œufs, poissons","œufs","Omelette au fromage","Omelette, with cheese"
22507,22507,"viandes, œufs, poissons","œufs","Omelette aux lardons","Omelette, with lardoons"
22508,22508,"viandes, œufs, poissons","œufs","Omelette aux champignons","Omelette, with mushrooms"
22509,22509,"viandes, œufs, poissons","œufs","Omelette aux fines herbes","Omelette, with herbs"
22510,22510,"viandes, œufs, poissons","œufs","Tortilla espagnole aux oignons (omelette aux pommes de terre et oignons)","Spanish-style tortilla with onions (omelette with potatoes and onions)"
23005,23005,"produits céréaliers","gâteaux et pâtisseries","Gâteau Paris-Brest (pâte à choux crème mousseline praliné)","Chou pastry with praline flavoured creme"
23006,23006,"produits céréaliers","gâteaux et pâtisseries","Gâteau au chocolat type forêt noire (génoise au chocolat et crème multi-couches, avec ou sans cerises)","Sponge cake w chocolate w or wo cherry"
23007,23007,"produits céréaliers","gâteaux et pâtisseries","Gâteau mousse de fruits sur génoise, type miroir, bavarois","Sponge cake w fruit mousse"
23008,23008,"produits céréaliers","gâteaux et pâtisseries","Entremets type Opéra","Dessert, Opera cake type"
23009,23009,"produits céréaliers","gâteaux et pâtisseries","Fraisier ou framboisier","Sponge sandwich cake filled and topped with strawberries or raspberries"
23022,23022,"produits céréaliers","gâteaux et pâtisseries",Canelé,"Canelé cake"
23024,23024,"produits céréaliers","gâteaux et pâtisseries","Macaron moelleux fourré à la confiture ou à la crème","Macaron filled with jam or cream"
23027,23027,"produits céréaliers","céréales de petit-déjeuner et biscuits","Macaron sec",Macaroon
23030,23030,"produits céréaliers","gâteaux et pâtisseries","Bûche de Noël pâtissière","Christmas log cake"
23032,23032,"produits céréaliers","gâteaux et pâtisseries","Brownie au chocolat","Brownie (chocolate cake)"
23033,23033,"produits céréaliers","gâteaux et pâtisseries","Rocher coco ou Congolais (petit gâteau à la noix de coco)","Rock-shaped coconut cake"
23050,23050,"produits céréaliers","gâteaux et pâtisseries","Biscuit de Savoie","Savoy-style sponge cake"
23081,23081,"produits céréaliers","gâteaux et pâtisseries","Quatre-quarts ou barre pâtissière, préemballé","Pound cake, prepacked"
23103,23103,"produits céréaliers","gâteaux et pâtisseries","Gâteau au citron, tout type","Lemon cake, all types"
23121,23121,"produits céréaliers","gâteaux et pâtisseries","Far aux pruneaux","Breton pudding cake with prunes"
23122,23122,"produits céréaliers","gâteaux et pâtisseries","Kouign Amann","Buttered and caramelized milk bread cake"
23200,23200,"produits céréaliers","gâteaux et pâtisseries","Pain d'épices",Gingerbread
23300,23300,"produits céréaliers","gâteaux et pâtisseries","Baklava ou Baklawa (pâtisserie orientale aux amandes et sirop)","Baklava (oriental pastry with almonds and syrup)"
23301,23301,"produits céréaliers","gâteaux et pâtisseries","Corne de gazelle (pâtisserie orientale aux amandes et sirop)","Gazelle horn (oriental pastry with almonds and syrup)"
23402,23402,"produits céréaliers","farines et pâtes à tarte","Pâte à pizza fine, crue","Thin-crust pizza shell, raw"
23410,23410,"produits céréaliers","farines et pâtes à tarte","Pâte brisée, crue","Short crust pastry, raw"
23412,23412,"produits céréaliers","farines et pâtes à tarte","Pâte brisée, matière grasse végétale, cuite","Pastry, short crust, baked"
23414,23414,"produits céréaliers","farines et pâtes à tarte","Pâte brisée, pur beurre, crue","Short crust pastry, pure butter, raw"
23415,23415,"produits céréaliers","farines et pâtes à tarte","Pâte brisée, pur beurre, surgelée, crue","Short crust pastry, pure butter, frozen, raw"
23420,23420,"produits céréaliers","farines et pâtes à tarte","Pâte feuilletée, matière grasse végétale, crue","Puff pastry, raw"
23421,23421,"produits céréaliers","farines et pâtes à tarte","Pâte feuilletée, surgelée, crue","Puff pastry, frozen, raw"
23422,23422,"produits céréaliers","farines et pâtes à tarte","Pâte feuilletée, cuite","Puff pastry, cooked"
23424,23424,"produits céréaliers","farines et pâtes à tarte","Pâte feuilletée pur beurre, crue","Puff pastry, pure butter, raw"
23425,23425,"produits céréaliers","farines et pâtes à tarte","Pâte feuilletée pur beurre, surgelée crue","Puff pastry, pure butter, frozen, raw"
23426,23426,"produits céréaliers","farines et pâtes à tarte","Pâte feuilletée pur beurre, cuite","Puff pastry, pure butter, cooked"
23440,23440,"produits céréaliers","farines et pâtes à tarte","Pâte sablée, crue","Shortbread dough, raw"
23442,23442,"produits céréaliers","farines et pâtes à tarte","Pâte sablée, cuite","Shortbread dough, cooked"
23444,23444,"produits céréaliers","farines et pâtes à tarte","Pâte sablée pur beurre, crue","Shortbread dough, pure butter, raw"
23445,23445,"produits céréaliers","farines et pâtes à tarte","Pâte phyllo ou Pâte filo, crue","Phyllo or filo dough, raw"
23446,23446,"produits céréaliers","farines et pâtes à tarte","Pâte sablée pur beurre, surgelée, crue","Shortbread dough, pure butter, frozen, raw"
23448,23448,"produits céréaliers","farines et pâtes à tarte","Pâte sablée pur beurre, cuite","Shortbread dough, pure butter, cooked"
23455,23455,"produits céréaliers","gâteaux et pâtisseries","Chou à la crème (chantilly ou pâtissière)","Pastry cream puff"
23456,23456,"produits céréaliers","gâteaux et pâtisseries","Chou à la crème chantilly","Chou pastry filled with whipped cream"
23457,23457,"produits céréaliers","gâteaux et pâtisseries","Chou à la crème pâtissière","Chou pastry filled with custard"
23467,23467,"produits céréaliers","pains et viennoiseries",Chouquette,"Chou pastry, sugar coated"
23472,23472,"glaces et sorbets","desserts glacés","Profiterole avec glace vanille et sauce chocolat","Profiteroles (chou pastry), with vanilla ice cream and chocolate sauce"
23474,23474,"lait et produits laitiers","produits laitiers frais et assimilés","Profiteroles (crème pâtissière et sauce chocolat), rayon frais","Profiteroles (chou pastry), with custard and chocolate sauce, refrigerated"
23477,23477,"produits céréaliers","gâteaux et pâtisseries","Éclair",Eclair
23479,23479,"produits céréaliers","gâteaux et pâtisseries","Tarte aux fruits et crème pâtissière","Fruit pie with confectioner's custard"
23480,23480,"produits céréaliers","pains et viennoiseries","Chausson aux pommes","Apple turnover"
23481,23481,"produits céréaliers","gâteaux et pâtisseries","Tarte normande aux pommes (garniture farine, œufs, crème, sucre, calvados)","Apple pie with custard (flour, eggs, cream, sugar, apple alcohol)"
23485,23485,"produits céréaliers","gâteaux et pâtisseries","Tarte au citron","Lemon tart"
23490,23490,"produits céréaliers","gâteaux et pâtisseries","Tarte ou tartelette aux pommes","Apple tart"
23491,23491,"produits céréaliers","gâteaux et pâtisseries","Tarte aux fraises","Strawberries tart"
23493,23493,"produits céréaliers","gâteaux et pâtisseries","Crumble aux pommes","Apple crumble"
23494,23494,"produits céréaliers","gâteaux et pâtisseries","Tarte aux abricots","Apricots tart"
23495,23495,"produits céréaliers","gâteaux et pâtisseries","Tarte aux fruits rouges","Red berries tart"
23496,23496,"produits céréaliers","gâteaux et pâtisseries","Tarte Tatin aux pommes","Tatin tart (caramelized upside-down apple tart)"
23497,23497,"produits céréaliers","gâteaux et pâtisseries","Tarte au chocolat, fabrication artisanale","Chocolate tart from bakery"
23499,23499,"produits céréaliers","gâteaux et pâtisseries","Tarte ou tartelette aux fruits","Fruit tart"
23525,23525,"produits céréaliers","gâteaux et pâtisseries","Flan pâtissier aux oeufs ou à la parisienne","Flan tart with eggs"
23531,23531,"produits céréaliers","gâteaux et pâtisseries","Charlotte aux fruits","Fruit charlotte"
23534,23534,"lait et produits laitiers","produits laitiers frais et assimilés","Gâteau de semoule aux raisins et caramel, rayon frais","Semolina pudding, with raisins and caramel sauce, refrigerated"
23535,23535,"lait et produits laitiers","produits laitiers frais et assimilés","Gâteau de semoule, appertisé","Semolina pudding, canned"
23536,23536,"lait et produits laitiers","produits laitiers frais et assimilés","Gâteau de riz au caramel, rayon frais","Rice pudding w caramel sauce, refrigerated"
23585,23585,"produits céréaliers","gâteaux et pâtisseries","Gâteau au chocolat","Chocolate cake"
23586,23586,"produits céréaliers","gâteaux et pâtisseries","Gâteau moelleux au chocolat, préemballé","Chocolate soft cake, prepacked"
23588,23588,"produits céréaliers","gâteaux et pâtisseries","Gâteau au yaourt","Yogurt cake"
23589,23589,"produits céréaliers","gâteaux et pâtisseries","Gâteau au fromage blanc","Fresh cream cheese cake"
23594,23594,"produits céréaliers","gâteaux et pâtisseries","Gâteau moelleux nature type génoise","Soft cake, plain, sponge cake type"
23680,23680,"produits céréaliers","gâteaux et pâtisseries","Galette des rois feuilletée","Twelfth Night cake"
23684,23684,"produits céréaliers","gâteaux et pâtisseries","Galette des rois feuilletée, fourrée frangipane, et Pithiviers","Twelfth Night cake (puff pastry filled with almond paste)"
23799,23799,"produits céréaliers","gâteaux et pâtisseries","Crêpe, nature, préemballée, rayon frais","Crepe, plain, prepacked, refrigerated"
23800,23800,"produits céréaliers","gâteaux et pâtisseries","Crêpe, nature, préemballée, rayon température ambiante","Crepe, plain, prepacked, room temperature"
23801,23801,"produits céréaliers","gâteaux et pâtisseries","Galette de sarrasin, nature, préemballée","Buckwheat crepe, plain, prepacked"
23802,23802,"produits céréaliers","gâteaux et pâtisseries","Gâteau basque, crème pâtissière","Basque cake (shortbread), with custard"
23803,23803,"produits céréaliers","gâteaux et pâtisseries","Gâteau basque, cerises","Basque cake (shortbread), with cherries"
23805,23805,"produits céréaliers","pains et viennoiseries",Blini,Blinis
23815,23815,"produits céréaliers","gâteaux et pâtisseries","Crêpe préemballée, fourrée au sucre","Crepe filled with sugar, prepacked"
23820,23820,"produits céréaliers","gâteaux et pâtisseries","Crêpe maison, fourrée à la confiture","Crepe, filled with jam, home-made"
23821,23821,"produits céréaliers","gâteaux et pâtisseries","Crêpe maison, fourrée au chocolat ou à la pâte à tartiner chocolat et noisettes","Crepe, filled with chocolate or chocolate and hazelnut spread, home-made"
23829,23829,"produits céréaliers","gâteaux et pâtisseries","Crêpe préemballée, fourrée chocolat","Crepe filled with chocolate, prepacked"
23830,23830,"produits céréaliers","gâteaux et pâtisseries","Crêpe préemballée, fourrée fraise","Crepe filled with strawberries, prepacked"
23851,23851,"produits céréaliers","gâteaux et pâtisseries","Gaufre moelleuse (type bruxelloise ou liégeoise), nature ou sucrée, préemballée","Soft waffle (Brussels-style), plain or with sugar, prepacked"
23852,23852,"produits céréaliers","gâteaux et pâtisseries","Gaufre moelleuse (type bruxelloise ou liégeoise), chocolatée, préemballée","Soft waffle (Brussels-style), with chocolate, prepacked"
23853,23853,"produits céréaliers","gâteaux et pâtisseries","Gaufre croustillante (fine ou sèche), nature ou sucrée, préemballée","Wafer biscuit, crunchy (thin or dry), plain or with sugar, prepacked"
23854,23854,"produits céréaliers","gâteaux et pâtisseries","Gaufre croustillante (fine ou sèche), chocolatée, préemballée","Wafer biscuit, crunchy (thin or dry), with chocolate, prepacked"
23880,23880,"produits céréaliers","gâteaux et pâtisseries","Beignet rond moelleux, sans fourrage, saupoudré de sucre","Doughnut, plain"
23881,23881,"produits céréaliers","gâteaux et pâtisseries","Beignet à la confiture","Doughnut filled with jam"
23884,23884,"produits céréaliers","gâteaux et pâtisseries","Beignet fourré aux fruits, préemballé","Doughnut filled with fruits, prepacked"
23885,23885,"produits céréaliers","gâteaux et pâtisseries","Beignet fourré goût chocolat, préemballé","Doughnut filled with chocolate, prepacked"
23909,23909,"produits céréaliers","gâteaux et pâtisseries","Cake aux fruits","Fruit cake"
23925,23925,"produits céréaliers","gâteaux et pâtisseries","Gâteau marbré","Marble cake"
23930,23930,"produits céréaliers","gâteaux et pâtisseries","Gâteau sablé aux fruits, préemballé","Fruit shortbread cake, prepacked"
23937,23937,"produits céréaliers","gâteaux et pâtisseries","Gâteau moelleux aux fruits","Fruit soft cake"
23938,23938,"produits céréaliers","gâteaux et pâtisseries","Gâteau moelleux aux fruits à coque","Soft cake with nuts"
23939,23939,"produits céréaliers","gâteaux et pâtisseries","Gâteau moelleux fourré au chocolat ou aux pépites de chocolat ou au lait","Soft cake filled with chocolate or chocolate drops or milk"
23940,23940,"produits céréaliers","gâteaux et pâtisseries","Génoise fourrée et nappée au chocolat","Sponge cake filled and covered with chocolate"
23941,23941,"produits céréaliers","gâteaux et pâtisseries","Gâteau moelleux fourré aux fruits type mini-roulé ou mini-cake fourré","Soft cake filled with fruits, mini sponge roll type"
23950,23950,"produits céréaliers","gâteaux et pâtisseries","Muffin, aux myrtilles ou au chocolat","Muffin, with blueberry or chocolate"
24000,24000,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec, sans précision","Biscuit (cookie)"
24001,24001,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec nature","Biscuit (cookie), plain"
24002,24002,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec à teneur garantie en vitamines","Biscuit (cookie) vitamins content guaranteed"
24003,24003,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec à teneur garantie en vitamines et minéraux","Biscuit (cookie) vitamins and chemical elements content guaranteed"
24004,24004,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec aux fruits, hyposodé","Biscuit (cookie) with fruits, reduced salt"
24007,24007,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec croquant au chocolat, allégé en matière grasse","Crispy biscuit (cookie), with chocolate, reduced fat"
24008,24008,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec fourré aux fruits, allégé en matière grasse","Biscuit (cookie) filled with fruits, reduced fat"
24009,24009,"produits céréaliers","céréales de petit-déjeuner et biscuits",Spéculoos,"Speculoos biscuit"
24010,24010,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec, avec matière grasse végétale","Biscuit (cookie), with vegetal fat"
24011,24011,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec, petits fours en assortiment","Biscuit (cookie), assortment of miniature sweets and biscuits"
24015,24015,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec petit beurre","Butter biscuit (cookie)"
24016,24016,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec avec tablette de chocolat","Biscuit (cookie), covering with a chocolate bar"
24017,24017,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec petit beurre au chocolat","Butter biscuit (cookie), with chocolate"
24030,24030,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec au lait","Biscuit (cookie), with milk"
24031,24031,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec croquant (ex : tuile) sans chocolat, allégé en matière grasse","Crispy biscuit (cookie), without chocolate, reduced fat"
24034,24034,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec pour petit déjeuner","Breakfast biscuit (cookie)"
24035,24035,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec pour petit déjeuner, allégé en sucres","Breakfast biscuit (cookie), reduced sugar"
24036,24036,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec chocolaté, préemballé","Biscuit (cookie), with chocolate, prepacked"
24037,24037,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec fourré à la pâte ou purée de fruits","Biscuit (cookie) filled with fruit paste or fruit puree"
24038,24038,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec avec nappage chocolat","Biscuit (cookie), chocolate covering"
24039,24039,"produits céréaliers","céréales de petit-déjeuner et biscuits","Barre biscuitée fourrée aux fruits, allégée en matière grasse","Biscuit bar filled with fruits, reduced fat"
24040,24040,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec pour petit déjeuner, au chocolat","Breakfast biscuit (cookie), with chocolate"
24041,24041,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit aux céréales pour petit déjeuner, enrichis en vitamines et minéraux","Breakfast biscuit (cookie) with cereals, fortified with vitamins and chemical elements"
24049,24049,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec au beurre, sablé, galette ou palet","Biscuit shortbread, with butter"
24050,24050,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec au beurre, sablé, galette ou palet, au chocolat","Biscuit shortbread, with butter and chocolate"
24051,24051,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec chocolaté, type barquette","Biscuit sponge cake, with chocolate, pre-packed"
24052,24052,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec chocolaté, type tartelette","Biscuit (small tart), with chocolate, pre-packed"
24053,24053,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec chocolaté, type galette","Biscuit shortbread, with chocolate, pre-packed"
24054,24054,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec, sablé, galette ou palet, aux fruits","Biscuit shortbread, with fruits"
24055,24055,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec fourré fruits à coque (non ou légèrement chocolaté)","Biscuit (cookie) with nuts (no chocolate or lightly chocolate-flavoured)"
24056,24056,"produits céréaliers","céréales de petit-déjeuner et biscuits","Florentin (biscuit sec sucré chocolaté aux amandes)","Florentine biscuit (chocolate sweet biscuit (cookie) with almonds)"
24060,24060,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit pâtissier meringué","Pastry biscuit with meringue"
24070,24070,"produits céréaliers","céréales de petit-déjeuner et biscuits","Sablé à la noix de coco","Shortbread cookie w coconut"
24071,24071,"produits céréaliers","céréales de petit-déjeuner et biscuits","Sablé pâtissier","Shortbread pastry biscuit"
24072,24072,"produits céréaliers","céréales de petit-déjeuner et biscuits","Sablé aux fruits (pomme, fruits rouges, etc.)","Shortbread cookie with fruit (apple, red berries, etc.)"
24080,24080,"produits céréaliers","céréales de petit-déjeuner et biscuits","Sablé au cacao ou chocolat, au praliné ou autre","Shortbread cookie with cocoa or chocolate, or praline or other"
24225,24225,"produits céréaliers","céréales de petit-déjeuner et biscuits","Goûter sec fourré (""sandwiché"") parfum lait ou vanille","Biscuit (cookie), snack with dairy or vanilla filling"
24231,24231,"produits céréaliers","céréales de petit-déjeuner et biscuits","Goûter sec fourré (""sandwiché"") parfum chocolat","Biscuit (cookie), snack w chocolate filling"
24240,24240,"produits céréaliers","céréales de petit-déjeuner et biscuits","Goûter sec fourré (""sandwiché"") parfum fruits","Biscuit (cookie), snack with fruits filling"
24300,24300,"produits céréaliers","céréales de petit-déjeuner et biscuits","Gaufrette ou éventail sans fourrage","Wafer biscuit without filling"
24311,24311,"produits céréaliers","céréales de petit-déjeuner et biscuits","Gaufrette fourrée chocolat, préemballée","Wafer biscuit, filled with chocolate, prepacked"
24312,24312,"produits céréaliers","céréales de petit-déjeuner et biscuits","Gaufrette fourrée fruits à coque (noisette, amande, praline, etc.), chocolatée ou non, préemballée","Wafer biscuit, filled with nuts (hazelnut, almond, praline, etc.), with chocolate or not, prepacked"
24313,24313,"produits céréaliers","céréales de petit-déjeuner et biscuits","Gaufrette, fourrée vanille, préemballée","Wafer biscuit, plain or vanilla flavoured, prepacked"
24320,24320,"produits céréaliers","céréales de petit-déjeuner et biscuits","Gaufrette fourrée, aux fruits","Wafer biscuit, with fruits"
24360,24360,"produits céréaliers","céréales de petit-déjeuner et biscuits",Cigarette,"Wafer cookie"
24370,24370,"produits céréaliers","céréales de petit-déjeuner et biscuits","Crêpe dentelle","Wafer cookie"
24371,24371,"produits céréaliers","céréales de petit-déjeuner et biscuits","Crêpe dentelle au chocolat, préemballée","Wafer cookie, with chocolate, prepacked"
24430,24430,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec aux œufs à la cuillère (cuiller) ou Boudoir","Biscuit (cookie), sponge fingers or Lady fingers"
24441,24441,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec type langue de chat ou cigarette russe","Biscuit (cookie), cat tongue type"
24520,24520,"produits céréaliers","céréales de petit-déjeuner et biscuits",Meringue,Meringue
24615,24615,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec ou tuile, aux amandes","Biscuit (cookie), thin, w almonds"
24616,24616,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec type tuile, aux fruits","Biscuit (cookie), thin, w fruits"
24630,24630,"produits céréaliers","gâteaux et pâtisseries","Madeleine traditionnelle, pur beurre","Madeleine cake, pure butter"
24631,24631,"produits céréaliers","gâteaux et pâtisseries","Madeleine chocolatée, préemballée","Madeleine biscuit, with chocolate, prepacked"
24632,24632,"produits céréaliers","gâteaux et pâtisseries","Madeleine ordinaire, préemballée","Madeleine biscuit (cookie)"
24659,24659,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec feuilleté, type palmier ou autres","Biscuit puff pastry"
24660,24660,"produits céréaliers","céréales de petit-déjeuner et biscuits","Palmier, artisanal","Biscuit ( puff pastry), palmier, from bakery"
24663,24663,"produits céréaliers","gâteaux et pâtisseries","Tarte aux poires amandine","Peer tart with almonds"
24664,24664,"produits céréaliers","gâteaux et pâtisseries","Gâteau aux amandes type financier","Almond cake"
24666,24666,"produits céréaliers","gâteaux et pâtisseries",Mille-feuille,"Mille-feuille pastry"
24678,24678,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec (génoise) nappage aux fruits, type barquette","Biscuit sponge cake with fruits covering, pre-packed"
24679,24679,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec nappé aux fruits, tartelette","Biscuit (small tart), with fruit covering"
24680,24680,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit moelleux fourré à l'orange et enrobé de sucre glace","Soft cake, filled with fruit paste or fruit puree and sugar icing coated"
24684,24684,"produits céréaliers","céréales de petit-déjeuner et biscuits","Cookie aux pépites de chocolat","Biscuit (cookie), with chocolate drops"
24685,24685,"produits céréaliers","céréales de petit-déjeuner et biscuits","Cône ou cornet classique, pour glace","Cone, wafer for ice cream"
24686,24686,"produits céréaliers","céréales de petit-déjeuner et biscuits","Génoise sèche fourrée aux fruits et nappée de chocolat","Dried sponge cake filled with fruits and covered with chocolate"
24689,24689,"aliments infantiles","céréales et biscuits infantiles","Biscuit pour bébé","Biscuit for baby"
24690,24690,"produits céréaliers","céréales de petit-déjeuner et biscuits","Biscuit sec pauvre en glucides","Biscuit (cookie), reduced sugar"
25001,25001,"entrées et plats composés","plats composés","Blanquette de veau","Veal stew in white sauce"
25002,25002,"entrées et plats composés","plats composés","Cassoulet, appertisé","White bean stew, canned"
25003,25003,"entrées et plats composés","plats composés","Choucroute garnie","Sauerkraut, with garnish"
25009,25009,"entrées et plats composés","plats composés","Hachis Parmentier à la viande","Shepherd's pie or cottage pie with meat"
25010,25010,"entrées et plats composés","plats composés","Petit salé ou saucisse aux lentilles","Salt-cured pork belly with lentils"
25013,25013,"entrées et plats composés","plats composés",Pot-au-feu,"Boiled meat with vegetables"
25018,25018,"entrées et plats composés","plats composés","Ratatouille cuisinée","Ratatouille cooked"
25019,25019,"entrées et plats composés","plats composés","Ravioli à la viande, sauce tomate, appertisé","Ravioli filled with meat, in tomato sauce, canned"
25020,25020,"entrées et plats composés","plats composés","Soufflé au fromage","Cheese soufflé"
25026,25026,"entrées et plats composés","plats composés","Épinards à la crème","Spinach w cream sauce"
25029,25029,"entrées et plats composés","plats composés","Couscous au mouton","Couscous w mutton"
25031,25031,"entrées et plats composés","plats composés",Paëlla,Paëlla
25033,25033,"entrées et plats composés","plats composés","Boeuf bourguignon","Burgundy-style beef stew"
25037,25037,"entrées et plats composés","plats composés","Gratin ou cassolette de poisson et / ou fruits de mer, à cuire","Fish or seafood au gratin, intended to be cook"
25038,25038,"entrées et plats composés","plats composés","Gratin ou cassolette de poisson et / ou fruits de mer, cuit","Fish and shrimp 'au gratin', previously frozen"
25043,25043,"entrées et plats composés","plats composés","Couscous à la viande ou au poulet, allégé","Couscous with meat or chicken, light"
25052,25052,"entrées et plats composés","plats composés","Gratin d'aubergine","Eggplant au gratin (oven grilled)"
25056,25056,"entrées et plats composés","plats composés","Gratin dauphinois","Dauphiné-style creamed potatoes ""au gratin"""
25057,25057,"entrées et plats composés","plats composés","Poêlée de pommes de terre préfrites, lardons ou poulet, et autres, sans légumes verts","Pre-fried potatoes, pan-fried, lardoons or chicken, and other, without green vegetables"
25058,25058,"entrées et plats composés","plats composés","Canard en sauce (poivre vert, chasseur, etc.)","Duck with sauce (green pepper sauce, hunter-style sauce,etc.)"
25063,25063,"entrées et plats composés","plats composés","Lapin à la moutarde","Rabbit with mustard sauce"
25065,25065,"entrées et plats composés","plats composés","Boeuf aux carottes","Beef stew with carrots"
25071,25071,"entrées et plats composés","plats composés","Potée auvergnate (chou et porc)","Pork sausage stew with cabbage, carrots and potatoes"
25073,25073,"entrées et plats composés","plats composés","Endive au jambon","Chicory w ham"
25077,25077,"entrées et plats composés","plats composés","Saumon à l'oseille","Salmon with sorrel"
25081,25081,"entrées et plats composés","plats composés","Lasagnes ou cannelloni à la viande (bolognaise)","Lasagna or cannelloni with meat (bolognese sauce)"
25085,25085,"entrées et plats composés","plats composés","Pâtes à la bolognaise (spaghetti, tagliatelles…)","Bolognese-style pasta (spaghetti, tagliatelle…)"
25086,25086,"entrées et plats composés","plats composés","Poisson blanc à la bordelaise","Fish w bordelaise sauce"
25088,25088,"entrées et plats composés","plats composés","Riz cantonais","Cantonese rice"
25089,25089,"viandes, œufs, poissons","autres produits à base de viande","Cordon bleu de volaille","Escalope cordon bleu (topped with a ham slice and Gruyere sauce)"
25098,25098,"entrées et plats composés","plats composés","Cassoulet au porc, appertisé","White bean stew, with pork, canned"
25099,25099,"entrées et plats composés","plats composés","Cassoulet au canard ou oie, appertisé","White bean stew, with duck or goose, canned"
25101,25101,"entrées et plats composés","plats composés","Gratin de chou-fleur","Cauliflower au gratin (oven grilled)"
25103,25103,"entrées et plats composés","plats composés","Tomate farcie","Stuffed tomatoes"
25106,25106,"entrées et plats composés","plats composés","Chou farci","Stuffed cabbage"
25107,25107,"entrées et plats composés","plats composés","Couscous au poisson","Couscous w fish"
25108,25108,"entrées et plats composés","feuilletées et autres entrées","Samossas ou Samoussas","Beef samosas or samoosas"
25110,25110,"entrées et plats composés","plats composés","Ravioli chinois à la vapeur à la crevette, cuit","Dumplings, steamed, with shrimps, cooked"
25111,25111,"entrées et plats composés","plats composés","Chili con carne","Chili con carne"
25121,25121,"entrées et plats composés","plats composés","Coq au vin","Cockerel in red wine sauce"
25122,25122,"entrées et plats composés","plats composés","Gratin de pâtes","Pasta au gratin (oven grilled)"
25123,25123,"entrées et plats composés","plats composés",Moussaka,Moussaka
25124,25124,"entrées et plats composés","plats composés","Navarin d'agneau aux légumes","Stewed lamb garnished with potatoes and other vegetables"
25125,25125,"entrées et plats composés","plats composés","Paupiette de veau","Veal olive or veal paupiette"
25126,25126,"entrées et plats composés","plats composés","Paupiette de volaille","Poultry paupiette"
25127,25127,"entrées et plats composés","plats composés","Couscous royal (avec plusieurs viandes)","Couscous royal (with different meats)"
25128,25128,"entrées et plats composés","plats composés","Poisson blanc à la provençale ou niçoise (sauce tomate)","White fish with Provencal-style sauce (tomato sauce)"
25131,25131,"entrées et plats composés","plats composés","Lasagnes ou cannelloni aux légumes","Lasagna or cannelloni with vegetables"
25135,25135,"entrées et plats composés","plats composés","Pâtes à la carbonara (spaghetti, tagliatelles…)","Carbonara-style pasta (spaghetti, tagliatelle…)"
25137,25137,"entrées et plats composés","plats composés",Tartiflette,"Tartiflette (cheese fondue)"
25138,25138,"entrées et plats composés","plats composés","Couscous au poulet","Couscous w chicken"
25139,25139,"entrées et plats composés","plats composés","Lasagnes ou cannelloni au poisson","Lasagna or cannelloni with fish"
25140,25140,"entrées et plats composés","plats composés","Poisson blanc à la florentine (sauce aux épinards)","White fish with Florentine-style sauce (spinach sauce)"
25141,25141,"entrées et plats composés","plats composés","Poisson blanc à la marinière (sauce aux oignons, vin blanc, moules)","White fish with shallots, mussels and white wine sauce"
25142,25142,"entrées et plats composés","plats composés","Poisson blanc à la sauce moutarde","White fish with mustard sauce"
